Order ID,Customer Name,Category,Sub Category,City,Order Date,Region,Sales,Discount,Profit,State
OD2575,Sabeela,Food Grains,Dals & Pulses,Vellore,8/13/2018,West,1753.0,0.17,,Tamil Nadu
OD2576,,Snacks,Chocolates,Karur,04-05-2016,West,,0.23,,Tamil Nadu
,Veena,Oil & Masala,,Dharmapuri,09-11-2018,West,1027.0,0.22,92.43,Tamil Nadu
OD2579,Mathew,Fruits & Veggies,Organic Fruits,Dindigul,08-08-2016,West,1278.0,0.17,319.5,Tamil Nadu
OD2580,Adavan,Fruits & Veggies,Organic Fruits,,08-08-2016,West,585.0,0.26,175.5,Tamil Nadu
OD2581,Esther,Oil & Masala,Edible Oil & Ghee,Theni,05-11-2018,West,1083.0,0.25,,Tamil Nadu
OD2582,Sundar,"Eggs, Meat & Fish",Chicken,Chennai,12-11-2017,West,,0.27,196.56,Tamil Nadu
OD2585,,Snacks,,Dindigul,,West,2002.0,0.18,740.74,Tamil Nadu
OD2586,Amy,Fruits & Veggies,Fresh Fruits,Salem,4/14/2017,West,782.0,0.14,,
OD2587,Kumar,"Eggs, Meat & Fish",,Ramanadhapuram,,West,1757.0,0.13,404.11,Tamil Nadu
OD2588,,Bakery,Cakes,Salem,11/18/2017,West,639.0,0.28,261.99,
,Sudeep,Fruits & Veggies,Organic Vegetables,,12-11-2017,West,,0.15,478.4,Tamil Nadu
OD2591,Muneer,Food Grains,Dals & Pulses,Chennai,6/21/2015,West,2370.0,0.32,568.8,Tamil Nadu
OD2592,Veronica,Food Grains,Dals & Pulses,Bodi,,West,,0.17,243.7,Tamil Nadu
,,Food Grains,,Theni,6/22/2015,West,1173.0,0.32,129.03,
OD2594,,Food Grains,Organic Staples,Trichy,07-10-2016,West,1561.0,,249.76,Tamil Nadu
OD2595,,"Eggs, Meat & Fish",,Ooty,12-02-2018,West,1471.0,,88.26,Tamil Nadu
OD2596,Willams,,Noodles,Tirunelveli,6/21/2015,West,615.0,0.15,92.25,Tamil Nadu
OD2961,Ramesh,Bakery,Biscuits,Theni,12-12-2016,West,2181.0,0.17,,Tamil Nadu
OD2962,,"Eggs, Meat & Fish",Eggs,Tirunelveli,,West,1591.0,0.19,556.85,Tamil Nadu
,Sudeep,"Eggs, Meat & Fish",,Tenkasi,01-07-2018,West,970.0,,48.5,Tamil Nadu
OD2964,Jackson,Beverages,Health Drinks,Dharmapuri,,West,,0.31,256.5,
OD2966,Sundar,Oil & Masala,Spices,Salem,,West,530.0,0.3,190.8,Tamil Nadu
,Haseena,Fruits & Veggies,Fresh Vegetables,Tenkasi,,West,1779.0,0.23,142.32,Tamil Nadu
OD2968,Jackson,Beverages,Soft Drinks,Salem,6/24/2017,West,1586.0,0.2,,Tamil Nadu
OD2969,Vinne,Bakery,Breads & Buns,Karur,6/23/2017,West,,0.13,234.36,Tamil Nadu
OD2972,Ganesh,,,Karur,6/17/2018,West,,0.21,61.68,Tamil Nadu
OD2973,Verma,Beverages,Health Drinks,Krishnagiri,4/13/2016,West,814.0,,48.84,Tamil Nadu
,Akash,Fruits & Veggies,Fresh Fruits,,05-04-2018,West,892.0,,240.84,
OD2975,Veronica,Oil & Masala,,Virudhunagar,11-12-2018,West,1931.0,0.16,617.92,Tamil Nadu
OD2976,Anu,Food Grains,,Cumbum,9/23/2018,West,1210.0,0.1,217.8,Tamil Nadu
OD2978,Ganesh,Oil & Masala,Spices,,12/20/2015,West,2406.0,,529.32,Tamil Nadu
,Peer,Food Grains,,Ooty,10-12-2018,West,661.0,,257.79,Tamil Nadu
,Sheeba,Oil & Masala,Edible Oil & Ghee,Tenkasi,7/25/2016,West,1283.0,0.26,346.41,
OD2984,,"Eggs, Meat & Fish",,Karur,04-01-2015,West,827.0,,49.62,Tamil Nadu
OD2985,Esther,Food Grains,,,04-11-2016,West,1808.0,0.2,216.96,Tamil Nadu
OD2986,,Snacks,Chocolates,Bodi,,West,2167.0,0.14,303.38,Tamil Nadu
OD2987,Malik,Snacks,Cookies,Madurai,11/22/2016,West,1449.0,0.15,,Tamil Nadu
OD2988,Ganesh,Beverages,,,11-12-2018,West,2351.0,0.32,399.67,Tamil Nadu
OD2989,Alan,Fruits & Veggies,Fresh Vegetables,Krishnagiri,10/23/2016,West,1818.0,0.25,199.98,Tamil Nadu
OD2990,James,Fruits & Veggies,Fresh Fruits,Cumbum,2/19/2017,West,785.0,0.28,78.5,Tamil Nadu
OD2991,Sharon,Beverages,Soft Drinks,,12-10-2018,West,2481.0,0.28,372.15,Tamil Nadu
OD2993,Sudha,,Breads & Buns,Karur,10/18/2015,West,,0.15,87.76,Tamil Nadu
,Shah,Beverages,Health Drinks,,06-11-2018,West,607.0,0.35,,Tamil Nadu
OD2995,Muneer,Fruits & Veggies,Organic Fruits,Perambalur,,West,,0.35,,Tamil Nadu
OD2996,Sharon,"Eggs, Meat & Fish",Eggs,Karur,7/25/2016,West,,0.3,,Tamil Nadu
OD2997,Shah,,Organic Staples,Virudhunagar,3/23/2015,West,1151.0,0.35,,Tamil Nadu
OD2998,Vince,"Eggs, Meat & Fish",Chicken,Kanyakumari,12-08-2017,West,,0.17,,Tamil Nadu
OD2999,Veena,Oil & Masala,Spices,Coimbatore,06-11-2018,West,,,67.69,Tamil Nadu
,,Snacks,,Cumbum,7/17/2017,West,2200.0,0.26,396.0,Tamil Nadu
OD3002,Alan,,Soft Drinks,Perambalur,6/24/2017,West,2367.0,0.15,1065.15,Tamil Nadu
,Veena,Food Grains,Atta & Flour,Theni,09-01-2015,West,1306.0,0.1,195.9,Tamil Nadu
OD3005,Vinne,Food Grains,Organic Staples,,,West,985.0,0.33,,Tamil Nadu
,Komal,Oil & Masala,Spices,Karur,09-02-2017,West,2194.0,,987.3,Tamil Nadu
,,Food Grains,Dals & Pulses,Viluppuram,,West,1196.0,0.22,,Tamil Nadu
OD3009,Haseena,Oil & Masala,Masalas,Kanyakumari,6/23/2017,West,579.0,0.16,208.44,
OD3010,Sheeba,Fruits & Veggies,Fresh Fruits,Ramanadhapuram,2/15/2016,West,,0.35,,Tamil Nadu
OD3011,Peer,Oil & Masala,,,11-10-2017,West,2048.0,0.21,655.36,Tamil Nadu
OD3012,Ridhesh,"Eggs, Meat & Fish",Mutton,Theni,5/16/2017,West,2461.0,0.21,,
OD3013,,Snacks,Noodles,Bodi,09-12-2018,West,2088.0,0.11,647.28,
OD3014,Sundar,Oil & Masala,Masalas,Coimbatore,,West,2259.0,0.35,112.95,
,Komal,Food Grains,,Namakkal,12-05-2018,West,,,542.1,Tamil Nadu
OD3016,James,Fruits & Veggies,Fresh Fruits,,12/25/2016,West,,0.14,276.76,Tamil Nadu
,Hussain,Food Grains,Dals & Pulses,Theni,12/25/2016,West,1253.0,0.27,,
,,Bakery,Cakes,Madurai,3/29/2016,West,2093.0,0.28,732.55,Tamil Nadu
OD3019,Ram,"Eggs, Meat & Fish",Eggs,,3/26/2017,West,1915.0,,210.65,Tamil Nadu
OD3020,Anu,Bakery,Cakes,Coimbatore,06-12-2018,West,2144.0,0.14,,Tamil Nadu
OD3021,Ramesh,"Eggs, Meat & Fish",,Cumbum,07-11-2016,West,2387.0,0.19,930.93,Tamil Nadu
,Rumaiza,Beverages,Health Drinks,Bodi,,West,739.0,0.35,162.58,Tamil Nadu
OD3023,,Oil & Masala,Masalas,Salem,08-03-2018,West,,0.27,244.64,Tamil Nadu
OD3024,,Snacks,Chocolates,Ramanadhapuram,11/22/2016,West,1174.0,0.16,117.4,Tamil Nadu
OD3025,Adavan,,Chocolates,Ooty,12-12-2015,West,2230.0,0.19,,Tamil Nadu
OD3026,,Oil & Masala,Spices,Vellore,11-06-2017,West,1325.0,0.14,79.5,Tamil Nadu
OD3028,Suresh,"Eggs, Meat & Fish",,Cumbum,12-08-2017,West,2290.0,0.21,137.4,Tamil Nadu
,Ganesh,Oil & Masala,Masalas,,4/16/2017,West,,0.29,,Tamil Nadu
OD3031,Arutra,Food Grains,Dals & Pulses,Salem,11-10-2017,West,1935.0,0.34,832.05,Tamil Nadu
OD3032,Amy,Oil & Masala,Masalas,,05-08-2018,West,1163.0,,,
OD3034,,Oil & Masala,Edible Oil & Ghee,Namakkal,7/22/2015,West,1924.0,0.25,269.36,Tamil Nadu
,,"Eggs, Meat & Fish",Chicken,Bodi,10/25/2016,West,2232.0,,,Tamil Nadu
OD3036,Vinne,Bakery,Cakes,Dharmapuri,12-12-2016,West,2031.0,,162.48,
OD3037,Verma,Snacks,Noodles,Tenkasi,,West,716.0,0.33,150.36,Tamil Nadu
,Sharon,Food Grains,Dals & Pulses,Dindigul,12-12-2016,West,988.0,0.23,,Tamil Nadu
,,Oil & Masala,Spices,,,West,1547.0,0.12,,Tamil Nadu
,Sabeela,"Eggs, Meat & Fish",Chicken,,11/30/2016,West,1259.0,0.12,176.26,Tamil Nadu
OD3044,,"Eggs, Meat & Fish",Mutton,Madurai,,West,1677.0,0.35,,Tamil Nadu
OD3045,Suresh,Fruits & Veggies,Organic Vegetables,Madurai,11-10-2017,West,520.0,0.33,104.0,Tamil Nadu
OD3046,,Food Grains,Rice,Bodi,3/21/2018,West,,0.21,405.81,Tamil Nadu
OD3047,,Oil & Masala,Spices,Bodi,6/23/2017,West,1198.0,0.13,419.3,
OD3050,,Bakery,Biscuits,,12/17/2016,West,1989.0,0.31,735.93,Tamil Nadu
,Veronica,Bakery,Breads & Buns,Tirunelveli,11-10-2017,West,,,702.74,Tamil Nadu
OD3053,Ravi,Food Grains,Organic Staples,Madurai,08-04-2015,West,,,200.39,Tamil Nadu
OD3055,Suresh,Oil & Masala,Masalas,Coimbatore,08-03-2018,West,995.0,,427.85,Tamil Nadu
OD3056,Roshan,,Atta & Flour,,11-10-2017,West,,0.16,435.96,Tamil Nadu
OD3057,,"Eggs, Meat & Fish",Mutton,Trichy,6/16/2017,West,2011.0,0.34,744.07,Tamil Nadu
OD3058,Arvind,"Eggs, Meat & Fish",Mutton,Tenkasi,,West,1565.0,0.28,469.5,Tamil Nadu
,,Fruits & Veggies,Fresh Fruits,Salem,7/25/2015,West,2263.0,0.21,271.56,Tamil Nadu
OD3060,,Beverages,,Namakkal,2/15/2016,West,2035.0,,468.05,
OD3061,Ram,Fruits & Veggies,Fresh Vegetables,Perambalur,8/14/2018,West,759.0,0.18,98.67,Tamil Nadu
OD3063,,Food Grains,Atta & Flour,Tirunelveli,,West,,0.35,,Tamil Nadu
OD3064,,Bakery,Breads & Buns,Pudukottai,3/29/2016,West,2366.0,0.21,425.88,Tamil Nadu
,,,Spices,Bodi,7/17/2017,West,1986.0,,,Tamil Nadu
,James,Oil & Masala,Masalas,Madurai,,West,1485.0,0.14,386.1,Tamil Nadu
OD3068,Rumaiza,Fruits & Veggies,Organic Vegetables,,08-04-2015,West,1025.0,,133.25,Tamil Nadu
OD3069,Adavan,Beverages,,Theni,9/14/2018,West,,,302.64,
,Aditi,Bakery,Biscuits,Tenkasi,5/16/2017,West,1258.0,0.16,364.82,Tamil Nadu
,Harish,Fruits & Veggies,Fresh Vegetables,Theni,7/22/2015,West,2331.0,,186.48,Tamil Nadu
OD3074,,Food Grains,Dals & Pulses,Karur,,West,1368.0,,615.6,
OD3076,Yadav,"Eggs, Meat & Fish",Fish,,10/29/2017,West,2244.0,,201.96,Tamil Nadu
OD3077,Harish,Bakery,Cakes,,,West,539.0,0.25,59.29,Tamil Nadu
OD3078,Sudeep,Fruits & Veggies,Fresh Vegetables,Tenkasi,11/15/2017,West,1256.0,,514.96,Tamil Nadu
OD3079,Jonas,Snacks,Cookies,Madurai,08-04-2015,West,2158.0,0.26,258.96,Tamil Nadu
OD3081,,Snacks,Cookies,Virudhunagar,9/23/2018,West,,,679.0,Tamil Nadu
,,Oil & Masala,Masalas,Ramanadhapuram,9/24/2016,West,561.0,0.22,140.25,Tamil Nadu
OD3084,Sundar,Bakery,Cakes,Ramanadhapuram,,West,1375.0,0.18,316.25,Tamil Nadu
OD3085,,,Soft Drinks,,12/20/2015,West,1589.0,0.33,349.58,
,Verma,Bakery,Cakes,Viluppuram,,West,639.0,0.32,210.87,
OD3087,Sabeela,"Eggs, Meat & Fish",,Vellore,3/21/2018,West,2194.0,,416.86,Tamil Nadu
OD3088,Kumar,,,Namakkal,09-10-2017,West,,0.34,114.87,Tamil Nadu
OD3089,,,Dals & Pulses,Perambalur,4/25/2018,West,1642.0,0.14,229.88,Tamil Nadu
OD3090,,Fruits & Veggies,,Ramanadhapuram,12/19/2018,West,1721.0,0.2,653.98,
OD3091,Veronica,Oil & Masala,,Coimbatore,02-03-2015,West,1015.0,0.22,152.25,
OD3092,,Beverages,Health Drinks,Tenkasi,09-02-2018,West,1226.0,0.14,416.84,Tamil Nadu
OD3094,Anu,,Edible Oil & Ghee,,11-10-2017,West,2097.0,0.23,650.07,
OD3095,Peer,Food Grains,Organic Staples,Chennai,3/21/2018,West,1622.0,0.22,486.6,Tamil Nadu
,,"Eggs, Meat & Fish",Fish,Ooty,4/19/2017,West,2004.0,,340.68,Tamil Nadu
OD3099,Veena,Bakery,Breads & Buns,Ooty,9/24/2016,West,531.0,0.3,127.44,Tamil Nadu
OD3100,,Oil & Masala,,Madurai,02-03-2015,West,1546.0,0.28,448.34,Tamil Nadu
OD3101,Haseena,,Cookies,Nagercoil,,West,746.0,0.27,164.12,Tamil Nadu
OD3102,Veronica,,Organic Fruits,Bodi,12/29/2017,West,621.0,0.1,,Tamil Nadu
,Rumaiza,Beverages,,Bodi,3/20/2016,West,1621.0,0.17,664.61,Tamil Nadu
OD3106,Willams,Beverages,Soft Drinks,Dindigul,11-07-2015,West,1874.0,,787.08,Tamil Nadu
OD3107,Haseena,Beverages,Soft Drinks,Viluppuram,,West,,0.28,147.0,Tamil Nadu
OD3108,Shah,Oil & Masala,Masalas,Ramanadhapuram,04-01-2015,West,,0.27,369.28,Tamil Nadu
OD3109,Alan,Beverages,,Tirunelveli,7/14/2016,West,1103.0,0.27,485.32,Tamil Nadu
OD3110,,Snacks,Noodles,Ooty,11/18/2015,West,,,,Tamil Nadu
OD3111,Willams,,Cakes,Ramanadhapuram,8/20/2018,West,2289.0,,618.03,Tamil Nadu
OD3112,Krithika,Beverages,Soft Drinks,Theni,2/15/2016,West,687.0,0.34,240.45,Tamil Nadu
OD3113,Alan,Food Grains,Atta & Flour,Coimbatore,,West,,0.14,213.84,Tamil Nadu
OD3114,Sudeep,Beverages,Soft Drinks,,12/20/2015,West,1669.0,,550.77,Tamil Nadu
OD3115,,Bakery,Biscuits,Perambalur,11-01-2018,West,506.0,0.29,70.84,Tamil Nadu
OD3116,Malik,Oil & Masala,Edible Oil & Ghee,Karur,,West,,0.27,,Tamil Nadu
,Vidya,Oil & Masala,Spices,Perambalur,11-07-2015,West,1640.0,0.18,656.0,
OD3118,Arutra,Beverages,Health Drinks,Krishnagiri,,West,2093.0,,941.85,
OD3119,Amrish,Oil & Masala,,Viluppuram,4/23/2018,West,1223.0,0.15,61.15,Tamil Nadu
OD3120,,,,,09-04-2018,West,,0.34,,Tamil Nadu
OD3121,Esther,,Cakes,Namakkal,06-11-2018,West,505.0,0.13,,Tamil Nadu
OD3122,Adavan,,,,06-02-2018,West,2145.0,0.31,600.6,Tamil Nadu
OD3123,Sundar,Bakery,,Perambalur,9/24/2016,West,1933.0,0.32,753.87,Tamil Nadu
OD3124,Sudha,,Biscuits,Cumbum,3/19/2018,West,2060.0,,,Tamil Nadu
OD3125,Jonas,Bakery,Cakes,Namakkal,,West,,,499.46,Tamil Nadu
OD3126,Malik,Fruits & Veggies,,,12-03-2018,West,523.0,0.14,120.29,Tamil Nadu
,Hussain,,Breads & Buns,Dharmapuri,11/24/2018,West,,0.13,229.92,Tamil Nadu
OD3128,James,Food Grains,Organic Staples,,9/15/2018,West,1513.0,0.28,181.56,Tamil Nadu
,Alan,Food Grains,Rice,Virudhunagar,11/24/2018,West,1756.0,0.25,684.84,Tamil Nadu
OD3130,Surya,,Organic Vegetables,,,West,,0.19,857.16,Tamil Nadu
,,Fruits & Veggies,Fresh Vegetables,Coimbatore,10/22/2018,West,,,,Tamil Nadu
OD3132,,Food Grains,Rice,,11/20/2016,West,1784.0,0.26,267.6,Tamil Nadu
OD4278,Shree,Food Grains,,Karur,,West,979.0,0.23,58.74,Tamil Nadu
OD4279,Anu,Beverages,Health Drinks,,,West,1091.0,0.35,349.12,
OD4280,Sudha,Bakery,Breads & Buns,Chennai,6/15/2018,West,850.0,,161.5,Tamil Nadu
OD4281,Veena,,Cakes,Dharmapuri,08-11-2015,West,2482.0,0.23,843.88,Tamil Nadu
OD4282,,Oil & Masala,Spices,Viluppuram,10-11-2015,West,,0.3,30.3,Tamil Nadu
,Muneer,Beverages,Health Drinks,Dindigul,12-06-2017,West,663.0,0.16,99.45,Tamil Nadu
OD4284,,Food Grains,Atta & Flour,,9/25/2017,West,2470.0,0.25,123.5,Tamil Nadu
OD4285,,Fruits & Veggies,Organic Fruits,Dindigul,,West,1024.0,0.22,,
OD4286,Ramesh,Food Grains,Rice,Virudhunagar,08-09-2015,West,1423.0,0.15,,Tamil Nadu
,Adavan,"Eggs, Meat & Fish",Chicken,Vellore,9/29/2015,West,2499.0,0.24,324.87,Tamil Nadu
OD4294,Peer,,Biscuits,Ooty,1/27/2015,West,2370.0,,971.7,Tamil Nadu
OD4295,,Snacks,Cookies,Nagercoil,11/25/2018,West,,0.28,364.54,Tamil Nadu
OD4296,Ramesh,Beverages,Health Drinks,Bodi,,West,,0.27,320.88,Tamil Nadu
OD4297,Krithika,Beverages,Soft Drinks,Theni,06-10-2018,West,1790.0,0.19,626.5,
OD4298,,Beverages,Soft Drinks,Dharmapuri,1/29/2018,West,,0.11,281.88,Tamil Nadu
OD4299,,Food Grains,Organic Staples,Ramanadhapuram,5/28/2017,West,,0.21,192.0,Tamil Nadu
OD4300,James,"Eggs, Meat & Fish",Eggs,Chennai,12/27/2016,West,,0.27,372.9,Tamil Nadu
OD4301,Shah,Fruits & Veggies,Organic Fruits,Viluppuram,11/26/2017,West,,0.33,395.36,Tamil Nadu
OD4302,,Food Grains,Dals & Pulses,Karur,11-03-2017,West,2171.0,,,Tamil Nadu
OD4303,Arutra,Oil & Masala,Masalas,Tenkasi,,West,601.0,0.3,114.19,Tamil Nadu
OD4304,Yusuf,Snacks,Noodles,,3/31/2015,West,1055.0,0.25,,
OD4307,Surya,Fruits & Veggies,Organic Vegetables,Viluppuram,,West,1320.0,,92.4,Tamil Nadu
OD4308,Alan,Food Grains,Rice,Nagercoil,9/25/2017,West,2050.0,0.19,348.5,
OD4309,,Fruits & Veggies,,,6/25/2016,West,,0.23,106.32,Tamil Nadu
OD4312,Muneer,Beverages,Health Drinks,Coimbatore,,West,2137.0,,683.84,Tamil Nadu
OD4313,Sabeela,"Eggs, Meat & Fish",Eggs,,3/25/2015,West,1951.0,0.27,312.16,Tamil Nadu
OD4315,Haseena,Snacks,Cookies,Viluppuram,08-05-2015,West,1558.0,0.11,233.7,
OD4316,Adavan,Bakery,,Tenkasi,11/25/2018,West,771.0,,246.72,Tamil Nadu
,Komal,Snacks,Cookies,Chennai,07-07-2017,West,874.0,0.26,305.9,Tamil Nadu
OD4319,Peer,,Eggs,Viluppuram,09-08-2015,West,786.0,,,Tamil Nadu
OD4321,Jonas,,Atta & Flour,Nagercoil,11-06-2018,West,1797.0,,,Tamil Nadu
OD4322,,Beverages,Health Drinks,Tirunelveli,9/21/2015,West,1887.0,0.28,434.01,Tamil Nadu
OD4323,Akash,Bakery,,,7/26/2016,West,563.0,0.1,50.67,Tamil Nadu
OD4324,Malik,Oil & Masala,Spices,Dindigul,05-05-2018,West,2302.0,,,Tamil Nadu
OD4325,Jackson,"Eggs, Meat & Fish",Eggs,Coimbatore,4/18/2015,West,,,812.26,Tamil Nadu
OD4327,Ramesh,Bakery,Breads & Buns,Dharmapuri,08-11-2015,West,2301.0,0.14,,
OD4328,Ram,,Health Drinks,Tirunelveli,9/25/2017,West,,0.22,373.62,Tamil Nadu
OD4329,Verma,"Eggs, Meat & Fish",,Dharmapuri,,West,1044.0,0.2,281.88,Tamil Nadu
OD4330,James,Oil & Masala,Edible Oil & Ghee,Virudhunagar,4/17/2018,West,744.0,0.22,74.4,
,Vince,Food Grains,Dals & Pulses,,5/22/2016,West,1989.0,0.32,676.26,
OD4332,Vinne,,Health Drinks,Theni,3/19/2016,West,562.0,0.28,241.66,Tamil Nadu
,Ganesh,Food Grains,Rice,Tenkasi,12-10-2016,West,1075.0,0.17,419.25,
OD4335,,,Health Drinks,Vellore,11/14/2017,West,2475.0,0.32,272.25,Tamil Nadu
OD4336,Sharon,Oil & Masala,,Ooty,09-10-2017,West,2398.0,0.34,287.76,Tamil Nadu
OD4337,,Food Grains,,Kanyakumari,,West,1593.0,0.24,461.97,
OD4338,Hussain,Bakery,Biscuits,,11-12-2018,West,,,448.36,Tamil Nadu
OD4340,Amy,Bakery,Breads & Buns,Ramanadhapuram,03-12-2017,West,,0.29,848.75,Tamil Nadu
OD4341,,"Eggs, Meat & Fish",Fish,Tirunelveli,11-12-2015,West,,,,Tamil Nadu
OD4342,,Beverages,Soft Drinks,Pudukottai,5/27/2017,West,2231.0,0.18,468.51,Tamil Nadu
OD4344,Jonas,Oil & Masala,Edible Oil & Ghee,Coimbatore,5/26/2018,West,1720.0,0.28,309.6,Tamil Nadu
,Sudeep,Bakery,Biscuits,,6/17/2017,West,661.0,0.23,52.88,
,Ramesh,Bakery,Breads & Buns,Krishnagiri,11-05-2018,West,1509.0,0.24,,Tamil Nadu
OD4349,Harish,Fruits & Veggies,Fresh Vegetables,Karur,6/19/2018,West,1135.0,,465.35,Tamil Nadu
,Yadav,Oil & Masala,Spices,,12/13/2018,West,1444.0,,,
OD4351,Vinne,"Eggs, Meat & Fish",Eggs,Vellore,4/17/2016,West,524.0,0.28,31.44,Tamil Nadu
OD4352,Arutra,"Eggs, Meat & Fish",Eggs,Chennai,10/30/2018,West,1108.0,,487.52,
OD4353,,"Eggs, Meat & Fish",,Theni,05-10-2015,West,950.0,0.18,,Tamil Nadu
OD4355,Akash,"Eggs, Meat & Fish",Chicken,,07-07-2017,West,1964.0,0.14,549.92,Tamil Nadu
OD4356,Sudha,Bakery,Biscuits,,5/23/2015,West,520.0,,135.2,
,Komal,Bakery,Biscuits,Virudhunagar,09-10-2017,West,885.0,0.26,115.05,Tamil Nadu
OD4358,Shah,Food Grains,Dals & Pulses,Trichy,,West,1546.0,0.31,170.06,Tamil Nadu
,Suresh,,Organic Vegetables,Dindigul,05-10-2017,West,1320.0,0.34,343.2,Tamil Nadu
OD4360,Veronica,Bakery,Biscuits,Bodi,,West,816.0,,81.6,
,Sabeela,Snacks,Noodles,Virudhunagar,,West,2352.0,0.16,1011.36,Tamil Nadu
OD4363,Amy,Beverages,,Tenkasi,12-12-2016,West,533.0,0.26,,Tamil Nadu
OD4365,Vinne,"Eggs, Meat & Fish",,Madurai,09-04-2018,West,,0.19,162.75,Tamil Nadu
OD4366,,Fruits & Veggies,Fresh Fruits,Coimbatore,,West,1851.0,,296.16,Tamil Nadu
OD4367,Roshan,"Eggs, Meat & Fish",Chicken,Kanyakumari,3/14/2015,West,1882.0,,319.94,Tamil Nadu
OD4368,Vinne,Oil & Masala,Spices,Trichy,5/31/2016,West,2435.0,0.35,681.8,Tamil Nadu
OD4369,Shah,Bakery,Biscuits,Viluppuram,,West,1439.0,0.26,532.43,Tamil Nadu
OD4372,Veronica,Oil & Masala,Edible Oil & Ghee,Krishnagiri,05-01-2016,West,1404.0,,126.36,
,Anu,,,Namakkal,6/25/2017,West,1382.0,0.28,179.66,Tamil Nadu
,Vince,,Atta & Flour,Bodi,,West,,,54.24,
OD4376,Arutra,Fruits & Veggies,Fresh Fruits,,,West,2168.0,0.13,802.16,Tamil Nadu
OD4378,,Fruits & Veggies,Organic Vegetables,Dharmapuri,,West,1602.0,0.28,288.36,Tamil Nadu
OD4379,Peer,Oil & Masala,Masalas,,12-10-2017,West,,0.2,377.27,
OD4380,Ram,Snacks,Cookies,,11/25/2015,West,619.0,0.3,179.51,
OD4381,James,Beverages,Health Drinks,,11-11-2015,West,2342.0,0.23,819.7,Tamil Nadu
OD4384,Arvind,Bakery,Biscuits,Krishnagiri,05-02-2018,West,733.0,0.29,183.25,Tamil Nadu
OD4385,,Fruits & Veggies,Fresh Fruits,,,West,,0.32,500.28,Tamil Nadu
OD4387,Kumar,Bakery,,,9/21/2015,West,,0.18,771.96,
OD4388,Krithika,"Eggs, Meat & Fish",,Dharmapuri,1/29/2018,West,2411.0,,554.53,Tamil Nadu
OD4389,,,Chicken,Ooty,01-03-2018,West,506.0,,192.28,
,Jackson,,,,,West,785.0,,196.25,Tamil Nadu
OD4391,Malik,Fruits & Veggies,Fresh Fruits,Coimbatore,09-02-2018,West,1937.0,0.12,561.73,Tamil Nadu
OD4392,,,Soft Drinks,Dindigul,10-09-2015,West,1823.0,0.12,255.22,Tamil Nadu
OD4393,Ramesh,Oil & Masala,Spices,Viluppuram,9/15/2018,West,2350.0,0.32,,
,Arvind,Fruits & Veggies,,,11-12-2018,West,2184.0,,414.96,Tamil Nadu
OD4396,Ramesh,Bakery,Biscuits,Trichy,9/17/2015,West,798.0,0.16,231.42,Tamil Nadu
OD4397,Akash,,,Ramanadhapuram,,West,,,,Tamil Nadu
OD4398,Vidya,Beverages,Health Drinks,Karur,12/30/2016,West,,,265.54,Tamil Nadu
OD4399,Sudha,Bakery,Biscuits,Theni,4/23/2017,West,,,101.25,Tamil Nadu
OD4400,Peer,Fruits & Veggies,,,8/16/2017,West,2363.0,0.19,897.94,Tamil Nadu
OD4401,Komal,Beverages,Health Drinks,Perambalur,05-10-2015,West,1525.0,,76.25,Tamil Nadu
OD4403,Malik,,Cakes,Salem,12-05-2015,West,1283.0,,102.64,
OD4405,Alan,Bakery,Breads & Buns,Madurai,07-07-2018,West,1312.0,0.18,314.88,Tamil Nadu
OD4406,Ravi,Fruits & Veggies,Fresh Fruits,,5/26/2017,West,1312.0,0.16,91.84,
OD4407,Ridhesh,Bakery,Biscuits,,11-08-2016,West,763.0,0.14,160.23,Tamil Nadu
OD4408,Veronica,"Eggs, Meat & Fish",Fish,,2/19/2018,West,2164.0,0.14,,Tamil Nadu
OD4409,Suresh,Food Grains,,Pudukottai,09-12-2017,West,918.0,,64.26,Tamil Nadu
,Krithika,Fruits & Veggies,,,10/15/2018,West,2002.0,,,Tamil Nadu
,Sharon,Oil & Masala,,Dharmapuri,,West,697.0,0.19,271.83,
,Anu,"Eggs, Meat & Fish",Fish,Bodi,09-11-2016,West,791.0,0.15,110.74,Tamil Nadu
OD4413,Arvind,"Eggs, Meat & Fish",Chicken,,02-05-2017,West,2390.0,0.19,215.1,Tamil Nadu
,Ravi,Bakery,Biscuits,Karur,,West,2092.0,0.19,732.2,Tamil Nadu
,Hussain,,Mutton,Salem,12-06-2016,West,1537.0,0.15,537.95,
OD4417,Hussain,Oil & Masala,Spices,Vellore,12/20/2015,West,1436.0,0.18,,Tamil Nadu
OD4420,Krithika,Beverages,Soft Drinks,Dindigul,12/15/2018,West,2265.0,,453.0,Tamil Nadu
,Mathew,Beverages,Health Drinks,Trichy,,West,1030.0,0.11,309.0,
OD4423,Anu,Food Grains,Organic Staples,Ramanadhapuram,,West,2445.0,0.11,415.65,Tamil Nadu
,Muneer,Food Grains,,,11-11-2018,West,1436.0,0.34,373.36,Tamil Nadu
OD4425,Arutra,"Eggs, Meat & Fish",Eggs,Madurai,,West,806.0,0.18,,Tamil Nadu
,,Fruits & Veggies,Fresh Vegetables,Tirunelveli,8/14/2017,West,1932.0,0.15,,Tamil Nadu
,Sudha,Bakery,,Viluppuram,11-04-2015,West,,0.3,,
