Order ID,Customer Name,Category,Sub Category,City,Order Date,Region,Sales,Discount,Profit,State
OD1068,Ram,Fruits & Veggies,,Dharmapuri,,East,619.0,0.31,229.03,Tamil Nadu
OD1069,Malik,Oil & Masala,Masalas,Krishnagiri,10/15/2015,East,525.0,0.16,,Tamil Nadu
OD1070,,Bakery,Breads & Buns,Ooty,9/14/2018,East,784.0,0.19,,Tamil Nadu
,,Food Grains,Organic Staples,Karur,2/14/2017,East,2123.0,0.15,148.61,Tamil Nadu
OD1072,Roshan,,Mutton,,,East,1656.0,0.16,629.28,Tamil Nadu
OD1075,Sudha,Beverages,Health Drinks,Coimbatore,08-09-2016,East,1596.0,0.16,526.68,Tamil Nadu
OD1076,Sheeba,Oil & Masala,Masalas,Bodi,07-07-2018,East,722.0,0.31,259.92,
OD1077,Shree,Food Grains,Dals & Pulses,,,East,1419.0,0.26,85.14,Tamil Nadu
OD1171,Rumaiza,Beverages,Health Drinks,Karur,,East,1055.0,,94.95,
OD1174,,Food Grains,,Chennai,,East,1365.0,0.25,,
OD1175,Sharon,Oil & Masala,Masalas,Ramanadhapuram,9/25/2016,East,1588.0,0.29,428.76,Tamil Nadu
,Ravi,Bakery,Cakes,Ramanadhapuram,03-05-2016,East,1743.0,0.25,610.05,Tamil Nadu
OD1178,Esther,Snacks,Noodles,Namakkal,5/14/2017,East,1073.0,0.24,,Tamil Nadu
,Arutra,"Eggs, Meat & Fish",Eggs,Trichy,,East,1940.0,0.35,232.8,Tamil Nadu
,Harish,Fruits & Veggies,Fresh Fruits,,,East,,0.32,537.74,Tamil Nadu
,Arvind,"Eggs, Meat & Fish",,Madurai,10-12-2018,East,1919.0,,594.89,Tamil Nadu
OD1183,Krithika,,Organic Fruits,Perambalur,09-07-2016,East,2008.0,0.25,301.2,Tamil Nadu
OD1184,Kumar,Beverages,Health Drinks,Tirunelveli,6/30/2018,East,,0.27,616.62,Tamil Nadu
OD1185,Roshan,Oil & Masala,Spices,Chennai,7/31/2016,East,1139.0,0.25,296.14,Tamil Nadu
OD1186,,"Eggs, Meat & Fish",Eggs,Ooty,,East,1378.0,,96.46,Tamil Nadu
OD1252,Suresh,,Organic Staples,,7/18/2016,East,1530.0,0.22,214.2,
OD1254,,,,Chennai,3/19/2017,East,1650.0,,346.5,Tamil Nadu
OD1255,Muneer,Beverages,Health Drinks,Vellore,6/28/2017,East,1109.0,0.14,221.8,Tamil Nadu
OD1256,Harish,Snacks,Chocolates,Salem,09-03-2017,East,929.0,0.3,325.15,Tamil Nadu
OD1260,Aditi,Beverages,Soft Drinks,,,East,663.0,0.23,271.83,Tamil Nadu
OD1262,Veronica,Beverages,Soft Drinks,Tirunelveli,9/15/2018,East,622.0,0.24,37.32,Tamil Nadu
OD1263,Hussain,Fruits & Veggies,Organic Vegetables,Bodi,11-07-2016,East,2087.0,0.16,166.96,
OD1264,Peer,Snacks,Noodles,,6/24/2018,East,1536.0,0.22,245.76,Tamil Nadu
OD1265,,,Cakes,Dharmapuri,03-06-2018,East,767.0,,222.43,Tamil Nadu
,Sudeep,Bakery,Cakes,,,East,1504.0,0.13,300.8,Tamil Nadu
OD1268,,Fruits & Veggies,Fresh Fruits,Bodi,12-01-2017,East,809.0,0.2,137.53,Tamil Nadu
OD1269,Akash,,Breads & Buns,Viluppuram,9/29/2015,East,,,167.44,Tamil Nadu
,Harish,Food Grains,,Ooty,,East,737.0,0.18,,Tamil Nadu
OD1271,Hussain,Food Grains,Rice,Ramanadhapuram,,East,1631.0,0.22,456.68,Tamil Nadu
OD1272,Peer,"Eggs, Meat & Fish",Chicken,Salem,12-01-2017,East,,0.22,101.8,Tamil Nadu
OD1273,,Fruits & Veggies,Organic Vegetables,Dindigul,,East,1033.0,0.27,,Tamil Nadu
OD1274,Yusuf,Oil & Masala,Edible Oil & Ghee,Viluppuram,09-01-2018,East,832.0,0.13,158.08,
,Ganesh,Oil & Masala,Edible Oil & Ghee,,11-05-2018,East,1659.0,0.14,547.47,Tamil Nadu
OD1277,Komal,Bakery,Biscuits,Ramanadhapuram,6/24/2018,East,959.0,0.31,402.78,Tamil Nadu
,Kumar,Snacks,Chocolates,,11-05-2018,East,2348.0,0.24,,Tamil Nadu
OD1279,Arutra,Fruits & Veggies,Organic Fruits,Cumbum,12-05-2016,East,815.0,0.2,244.5,Tamil Nadu
OD1281,,Snacks,,Dharmapuri,7/15/2018,East,1628.0,0.21,374.44,
,Esther,Snacks,,Dharmapuri,09-12-2015,East,2083.0,0.16,770.71,
OD1283,Adavan,Snacks,Chocolates,Vellore,12-04-2016,East,2201.0,,814.37,Tamil Nadu
,Surya,"Eggs, Meat & Fish",Fish,Dindigul,6/25/2018,East,,0.35,922.5,Tamil Nadu
OD1286,Sudha,Oil & Masala,Masalas,,,East,1098.0,0.17,,
OD1287,Veronica,Food Grains,Dals & Pulses,Ooty,3/27/2018,East,,,652.46,Tamil Nadu
OD1288,,Snacks,Noodles,Dindigul,08-01-2017,East,1368.0,0.16,300.96,Tamil Nadu
OD1289,Ganesh,Oil & Masala,Masalas,Virudhunagar,1/19/2018,East,1296.0,0.22,,Tamil Nadu
OD1292,Esther,"Eggs, Meat & Fish",Chicken,Kanyakumari,12/27/2015,East,2097.0,0.24,880.74,Tamil Nadu
,Ridhesh,Snacks,Cookies,Viluppuram,09-09-2015,East,2057.0,,143.99,
OD1295,Vidya,"Eggs, Meat & Fish",Mutton,Tenkasi,7/25/2018,East,1510.0,0.3,,Tamil Nadu
OD1296,,Fruits & Veggies,Organic Vegetables,Vellore,6/21/2018,East,583.0,0.25,180.73,
OD1297,Esther,,Breads & Buns,Namakkal,03-11-2015,East,,0.24,237.8,Tamil Nadu
OD1298,Verma,Fruits & Veggies,Organic Fruits,Kanyakumari,,East,,,156.9,Tamil Nadu
OD1299,Komal,Fruits & Veggies,Fresh Fruits,Nagercoil,7/13/2018,East,1503.0,0.1,180.36,Tamil Nadu
OD1303,,Fruits & Veggies,Organic Fruits,Vellore,11/14/2017,East,2306.0,0.19,,Tamil Nadu
,Yadav,Fruits & Veggies,Fresh Vegetables,Trichy,1/19/2018,East,2314.0,0.32,647.92,Tamil Nadu
OD1305,Akash,Fruits & Veggies,Organic Vegetables,Salem,12-01-2017,East,2432.0,0.34,1094.4,Tamil Nadu
OD1306,Aditi,Food Grains,Dals & Pulses,Tenkasi,,East,,0.29,369.24,Tamil Nadu
OD1307,Krithika,,,Ramanadhapuram,8/17/2018,East,2228.0,0.1,,Tamil Nadu
OD1308,,Bakery,,Perambalur,10-12-2016,East,1970.0,,374.3,
OD1309,Krithika,,,Nagercoil,7/25/2018,East,1510.0,0.15,377.5,Tamil Nadu
OD1312,Verma,Oil & Masala,Masalas,Cumbum,3/24/2017,East,,0.11,143.85,Tamil Nadu
,Anu,Fruits & Veggies,,Vellore,12-04-2018,East,,,820.05,
OD1559,,Fruits & Veggies,Fresh Fruits,Pudukottai,09-04-2017,East,1893.0,0.22,700.41,Tamil Nadu
OD1561,Shree,Food Grains,Rice,Perambalur,,East,636.0,0.31,248.04,Tamil Nadu
OD1562,Jackson,"Eggs, Meat & Fish",Eggs,Dindigul,7/27/2018,East,2484.0,,645.84,Tamil Nadu
OD1565,Suresh,Beverages,Health Drinks,,07-09-2016,East,1794.0,0.24,717.6,Tamil Nadu
,Anu,Food Grains,Rice,Namakkal,10-12-2018,East,2355.0,,,
OD1567,Sundar,Bakery,Cakes,Salem,12/17/2018,East,1558.0,,186.96,
,Surya,Beverages,Health Drinks,Ooty,,East,713.0,,,Tamil Nadu
OD1569,Harish,Food Grains,Atta & Flour,Pudukottai,09-02-2017,East,1621.0,0.2,,Tamil Nadu
OD1570,Sudha,,,Krishnagiri,5/18/2018,East,1925.0,0.11,827.75,
OD1571,Esther,Oil & Masala,Edible Oil & Ghee,,06-04-2015,East,1566.0,0.34,,Tamil Nadu
OD1572,Akash,Bakery,Breads & Buns,,06-04-2015,East,832.0,0.11,208.0,Tamil Nadu
,Veronica,Food Grains,Rice,,11/13/2016,East,575.0,,247.25,Tamil Nadu
OD1575,Esther,"Eggs, Meat & Fish",Mutton,Namakkal,9/20/2015,East,2224.0,0.15,511.52,Tamil Nadu
OD1576,Roshan,Oil & Masala,Edible Oil & Ghee,Namakkal,4/27/2016,East,1153.0,0.31,230.6,
OD1577,Arvind,Oil & Masala,Edible Oil & Ghee,Ooty,,East,1139.0,0.24,136.68,Tamil Nadu
OD1578,Malik,Bakery,Biscuits,Pudukottai,12-04-2018,East,1168.0,0.21,58.4,Tamil Nadu
,Sudha,Beverages,,Ramanadhapuram,11/14/2016,East,,0.27,548.02,Tamil Nadu
OD1580,Vidya,Food Grains,Dals & Pulses,Cumbum,5/26/2017,East,1257.0,0.34,,Tamil Nadu
OD1581,,Food Grains,Rice,Pudukottai,9/20/2015,East,1314.0,0.18,118.26,Tamil Nadu
OD1582,,Fruits & Veggies,Fresh Vegetables,Namakkal,9/17/2017,East,1213.0,0.34,,Tamil Nadu
OD1583,Ram,Snacks,Noodles,Ooty,9/17/2017,East,,0.25,,Tamil Nadu
OD1584,Ravi,,,Kanyakumari,11/28/2016,East,2068.0,0.3,434.28,Tamil Nadu
OD1585,Arutra,Food Grains,Atta & Flour,Pudukottai,12-04-2016,East,1020.0,0.21,163.2,
OD1586,Peer,,Noodles,Vellore,9/18/2017,East,1474.0,0.28,,
,Arutra,Fruits & Veggies,Fresh Fruits,Nagercoil,09-01-2017,East,1599.0,,399.75,Tamil Nadu
OD1588,James,Oil & Masala,Masalas,Chennai,05-08-2016,East,1159.0,0.15,278.16,Tamil Nadu
OD1589,Amy,,Masalas,Chennai,9/22/2015,East,,0.1,829.5,Tamil Nadu
,Yusuf,Fruits & Veggies,Organic Fruits,Namakkal,05-07-2015,East,512.0,0.19,92.16,
OD1592,Shah,Beverages,Soft Drinks,,11/14/2017,East,1125.0,0.1,202.5,
,Veena,Snacks,Noodles,Namakkal,8/26/2015,East,822.0,0.21,246.6,Tamil Nadu
OD1594,Jonas,Beverages,Soft Drinks,Bodi,12-06-2016,East,1354.0,,514.52,Tamil Nadu
OD1596,Arutra,Beverages,Soft Drinks,,11/17/2018,East,2024.0,0.3,,Tamil Nadu
,Peer,Bakery,Biscuits,,12/14/2017,East,,0.17,674.51,Tamil Nadu
OD1598,,Bakery,,Ooty,,East,1118.0,0.12,290.68,Tamil Nadu
OD1599,Rumaiza,Beverages,Soft Drinks,Vellore,,East,2153.0,0.33,839.67,Tamil Nadu
OD1600,Veronica,,Chocolates,,11-01-2015,East,1121.0,,,Tamil Nadu
OD1602,Sharon,Bakery,Breads & Buns,Karur,05-07-2017,East,1592.0,0.29,525.36,Tamil Nadu
OD1603,,Bakery,Cakes,Salem,,East,2175.0,0.2,891.75,Tamil Nadu
OD1604,Malik,,Organic Staples,Dindigul,5/19/2017,East,,0.12,269.62,Tamil Nadu
,Surya,,Fish,Cumbum,03-08-2017,East,2139.0,0.23,513.36,
OD1606,Krithika,Oil & Masala,Edible Oil & Ghee,,02-06-2016,East,519.0,0.16,41.52,Tamil Nadu
OD1608,Malik,,Cakes,Krishnagiri,9/20/2018,East,,0.14,128.04,Tamil Nadu
OD1609,Akash,Bakery,Biscuits,Coimbatore,12-04-2016,East,1907.0,0.35,247.91,
,,Bakery,,Trichy,,East,1269.0,0.16,558.36,Tamil Nadu
,Vince,,Breads & Buns,Nagercoil,10-08-2018,East,1785.0,0.24,642.6,Tamil Nadu
OD1612,Komal,Oil & Masala,,Tenkasi,11-01-2016,East,2317.0,0.34,1042.65,
,Verma,Oil & Masala,Spices,Krishnagiri,3/24/2018,East,,0.34,151.0,Tamil Nadu
OD1615,,Food Grains,Dals & Pulses,Namakkal,9/17/2016,East,1069.0,0.13,203.11,Tamil Nadu
OD1617,Verma,Snacks,Cookies,Karur,,East,1318.0,0.17,579.92,Tamil Nadu
,Aditi,Bakery,,Viluppuram,2/16/2017,East,2007.0,,,
OD1619,,Snacks,Noodles,Viluppuram,9/20/2018,East,1075.0,0.2,408.5,Tamil Nadu
OD1621,Amrish,"Eggs, Meat & Fish",Chicken,,9/22/2015,East,2232.0,0.29,870.48,Tamil Nadu
OD1622,Krithika,Oil & Masala,Edible Oil & Ghee,Virudhunagar,06-12-2018,East,2259.0,0.24,135.54,Tamil Nadu
OD1623,Amrish,Beverages,Health Drinks,,12-04-2016,East,1485.0,0.22,163.35,Tamil Nadu
OD1624,Ramesh,Fruits & Veggies,Organic Fruits,,9/20/2018,East,,0.3,255.96,Tamil Nadu
OD1625,Sudha,Snacks,,Trichy,3/31/2017,East,1217.0,0.34,389.44,
,Jonas,Oil & Masala,Masalas,Kanyakumari,8/21/2017,East,,0.12,,Tamil Nadu
OD1629,Haseena,,Cookies,Ooty,12/25/2017,East,1236.0,,432.6,
OD1630,Sudeep,Oil & Masala,Edible Oil & Ghee,Virudhunagar,,East,1975.0,,,
OD1631,Vince,Beverages,Soft Drinks,Ramanadhapuram,9/20/2018,East,2224.0,0.27,978.56,Tamil Nadu
OD1632,Willams,,Edible Oil & Ghee,Nagercoil,10/27/2017,East,2227.0,0.23,133.62,
OD1633,Surya,,Cookies,Nagercoil,03-10-2017,East,758.0,,257.72,Tamil Nadu
OD1634,Surya,Fruits & Veggies,,,02-06-2018,East,2059.0,0.1,905.96,
OD1636,Sudha,,Masalas,Karur,6/21/2015,East,,0.15,735.35,
OD1637,Kumar,Fruits & Veggies,Fresh Fruits,Krishnagiri,6/21/2017,East,1382.0,0.34,234.94,
OD1639,,Food Grains,Organic Staples,,06-04-2015,East,760.0,0.21,,
OD1640,Peer,Fruits & Veggies,,Namakkal,11/24/2018,East,,,402.78,Tamil Nadu
OD1641,,Fruits & Veggies,Organic Fruits,Tenkasi,09-09-2018,East,,0.23,194.64,Tamil Nadu
OD1643,Shah,Bakery,Breads & Buns,Pudukottai,,East,1177.0,0.14,506.11,Tamil Nadu
OD1644,Akash,,Biscuits,,11/20/2018,East,632.0,0.23,151.68,
OD1646,,"Eggs, Meat & Fish",Fish,Ooty,07-07-2015,East,,0.11,190.3,Tamil Nadu
OD1647,Shah,,Biscuits,,06-12-2016,East,2018.0,0.22,423.78,Tamil Nadu
OD1648,Veena,Food Grains,Dals & Pulses,Trichy,10/30/2018,East,669.0,0.3,100.35,Tamil Nadu
OD1650,Rumaiza,Bakery,Cakes,Karur,11-05-2015,East,1998.0,0.18,219.78,Tamil Nadu
,Peer,,Edible Oil & Ghee,Vellore,4/14/2018,East,2365.0,0.28,733.15,
OD1652,Sundar,Food Grains,Organic Staples,Dindigul,10-09-2018,East,,0.28,245.0,Tamil Nadu
OD1653,Sheeba,,Fish,Coimbatore,,East,,0.27,136.4,Tamil Nadu
,Harish,Fruits & Veggies,Organic Fruits,Madurai,06-06-2017,East,1350.0,0.19,283.5,Tamil Nadu
,,Beverages,Health Drinks,Chennai,12/20/2015,East,1312.0,0.28,524.8,Tamil Nadu
OD1656,Ramesh,Bakery,Biscuits,Tirunelveli,11/18/2015,East,1602.0,0.33,656.82,Tamil Nadu
OD1657,Jonas,,Organic Staples,Theni,04-10-2018,East,1471.0,,176.52,Tamil Nadu
OD1658,Veronica,Fruits & Veggies,Fresh Vegetables,Virudhunagar,9/30/2017,East,826.0,0.31,90.86,Tamil Nadu
,,Fruits & Veggies,Fresh Vegetables,Tirunelveli,9/17/2016,East,2349.0,0.23,,Tamil Nadu
OD1660,Suresh,Fruits & Veggies,,,11/28/2016,East,1489.0,0.12,223.35,Tamil Nadu
OD1661,Rumaiza,Food Grains,,Dindigul,3/14/2017,East,1919.0,0.11,537.32,Tamil Nadu
OD1664,Aditi,Beverages,Soft Drinks,Coimbatore,9/17/2016,East,1102.0,0.19,407.74,
,Alan,Fruits & Veggies,Organic Vegetables,Bodi,,East,630.0,0.26,226.8,Tamil Nadu
OD1666,Roshan,,Edible Oil & Ghee,Pudukottai,09-05-2017,East,573.0,0.12,183.36,Tamil Nadu
OD1667,Surya,Beverages,Health Drinks,Namakkal,11/17/2015,East,2185.0,,,
OD1668,Sharon,Bakery,Breads & Buns,Perambalur,11/30/2016,East,,,229.71,
OD1669,,Oil & Masala,Masalas,Salem,12-11-2018,East,1585.0,0.27,95.1,
OD1670,,,,Vellore,05-08-2018,East,1330.0,,518.7,
,Alan,Food Grains,Organic Staples,Cumbum,9/24/2017,East,1624.0,0.27,,Tamil Nadu
OD1672,,Beverages,Health Drinks,Kanyakumari,09-05-2017,East,2140.0,0.33,791.8,
,,Bakery,Breads & Buns,Ramanadhapuram,,East,1490.0,0.19,253.3,Tamil Nadu
,Muneer,"Eggs, Meat & Fish",,,07-07-2015,East,,0.33,342.19,Tamil Nadu
OD1676,Rumaiza,,Organic Fruits,Tenkasi,12-01-2018,East,2344.0,,,Tamil Nadu
OD1677,Alan,Bakery,Breads & Buns,Kanyakumari,11-06-2018,East,1903.0,0.22,437.69,Tamil Nadu
,Veronica,Fruits & Veggies,Fresh Vegetables,Theni,10-04-2017,East,,0.31,207.72,
OD1679,James,,Chicken,Vellore,,East,989.0,0.22,,Tamil Nadu
OD1680,Harish,,Dals & Pulses,Theni,5/22/2017,East,859.0,0.34,377.96,Tamil Nadu
,Krithika,,Organic Fruits,Vellore,03-11-2017,East,635.0,0.15,69.85,Tamil Nadu
OD1682,Adavan,,Noodles,Perambalur,11/21/2017,East,,0.25,,Tamil Nadu
OD1683,Ram,Snacks,Cookies,,6/22/2015,East,2027.0,0.31,385.13,Tamil Nadu
OD1684,Willams,Bakery,Breads & Buns,Tenkasi,09-05-2017,East,2246.0,0.2,539.04,Tamil Nadu
OD1685,Ram,Fruits & Veggies,Organic Fruits,Pudukottai,7/15/2018,East,1579.0,0.15,189.48,Tamil Nadu
OD1686,Arvind,Food Grains,,Chennai,05-12-2015,East,1270.0,0.28,317.5,Tamil Nadu
OD1687,,Oil & Masala,,Ooty,7/18/2018,East,1267.0,,177.38,Tamil Nadu
OD1688,Sudeep,Beverages,Health Drinks,Namakkal,12-08-2018,East,1458.0,0.17,626.94,
,Sharon,"Eggs, Meat & Fish",,Nagercoil,6/22/2015,East,750.0,0.26,75.0,Tamil Nadu
OD1690,Rumaiza,Fruits & Veggies,Organic Vegetables,,,East,843.0,,252.9,Tamil Nadu
OD1692,Yusuf,Oil & Masala,Spices,Pudukottai,05-03-2016,East,2019.0,0.23,383.61,Tamil Nadu
OD1693,Komal,Food Grains,Dals & Pulses,Ramanadhapuram,11-12-2017,East,,0.26,148.98,Tamil Nadu
,,Oil & Masala,Masalas,Tenkasi,,East,791.0,0.28,348.04,Tamil Nadu
OD1695,Muneer,Oil & Masala,Edible Oil & Ghee,Theni,10-01-2017,East,,0.21,210.8,Tamil Nadu
OD1696,Surya,Oil & Masala,Masalas,Ramanadhapuram,12/14/2015,East,769.0,0.33,322.98,Tamil Nadu
OD1697,Krithika,"Eggs, Meat & Fish",Fish,Ooty,,East,2064.0,,495.36,Tamil Nadu
OD1698,Jonas,Oil & Masala,,,,East,,0.15,1004.91,Tamil Nadu
OD1699,Shree,Snacks,Cookies,Virudhunagar,,East,2241.0,0.29,,Tamil Nadu
,Haseena,"Eggs, Meat & Fish",Fish,Tirunelveli,01-10-2016,East,1072.0,,343.04,
OD1701,Arvind,Snacks,Cookies,Virudhunagar,11-07-2018,East,679.0,0.11,258.02,Tamil Nadu
OD1703,Ravi,"Eggs, Meat & Fish",,Dindigul,03-01-2017,East,1170.0,0.12,,
OD1704,Ganesh,Bakery,,Theni,,East,,0.29,111.28,Tamil Nadu
OD1707,Ram,Beverages,Health Drinks,Ooty,,East,1831.0,0.19,457.75,Tamil Nadu
OD2080,Jackson,,Biscuits,Nagercoil,9/20/2015,East,2252.0,0.12,788.2,Tamil Nadu
,Veena,Bakery,Biscuits,,,East,2122.0,0.22,,
OD2082,Hussain,Oil & Masala,,Namakkal,10/17/2017,East,,0.26,86.95,Tamil Nadu
OD2083,Rumaiza,,Cakes,Madurai,,East,1829.0,0.29,475.54,
OD2084,Krithika,Oil & Masala,Masalas,Cumbum,,East,1491.0,0.17,387.66,Tamil Nadu
OD2085,Ram,Snacks,Chocolates,Coimbatore,,East,,,119.15,Tamil Nadu
,Amrish,,,Tirunelveli,3/13/2018,East,968.0,0.12,174.24,Tamil Nadu
OD2087,Kumar,Food Grains,,Ramanadhapuram,5/30/2016,East,1762.0,,299.54,Tamil Nadu
OD2088,Veronica,Oil & Masala,Spices,Theni,06-06-2015,East,1623.0,0.35,,Tamil Nadu
OD2090,Malik,"Eggs, Meat & Fish",Eggs,Nagercoil,4/14/2017,East,,0.14,,
,Adavan,Snacks,,Dharmapuri,4/30/2018,East,,0.33,281.52,Tamil Nadu
OD2093,,Bakery,Breads & Buns,Viluppuram,10-12-2018,East,1441.0,,605.22,Tamil Nadu
,Suresh,Oil & Masala,,Dharmapuri,10/20/2016,East,2305.0,0.35,161.35,
OD2095,Adavan,Fruits & Veggies,,Dharmapuri,,East,1803.0,,,Tamil Nadu
OD2096,,Beverages,,Krishnagiri,11-07-2017,East,556.0,0.18,111.2,Tamil Nadu
OD2097,Veronica,,Fresh Fruits,Vellore,09-07-2018,East,,0.18,,Tamil Nadu
,Sudeep,Beverages,Soft Drinks,,12-04-2017,East,1324.0,0.34,66.2,Tamil Nadu
,Sundar,"Eggs, Meat & Fish",,,,East,1400.0,0.1,462.0,
OD2100,Hussain,Bakery,Breads & Buns,,04-07-2016,East,1768.0,0.33,654.16,Tamil Nadu
,,"Eggs, Meat & Fish",Mutton,Karur,9/19/2017,East,949.0,0.32,94.9,Tamil Nadu
OD2102,Vince,"Eggs, Meat & Fish",Fish,,12-02-2018,East,1548.0,0.34,216.72,Tamil Nadu
,,Bakery,Cakes,Pudukottai,2/27/2017,East,1753.0,0.16,105.18,Tamil Nadu
OD2104,Anu,,Cakes,Namakkal,6/21/2015,East,1614.0,0.32,161.4,Tamil Nadu
OD2105,Akash,Snacks,,Perambalur,4/25/2016,East,1191.0,0.1,131.01,Tamil Nadu
OD2106,Anu,Oil & Masala,Edible Oil & Ghee,,9/23/2015,East,1339.0,0.21,,
OD2108,Ramesh,Fruits & Veggies,Organic Vegetables,,11/17/2018,East,2370.0,0.21,545.1,Tamil Nadu
OD2109,,Beverages,Soft Drinks,Namakkal,,East,2074.0,,850.34,Tamil Nadu
OD2110,Jackson,"Eggs, Meat & Fish",,Coimbatore,09-02-2015,East,1612.0,0.16,225.68,Tamil Nadu
OD2111,Vidya,,,,11/20/2018,East,,0.22,229.33,Tamil Nadu
OD2112,Rumaiza,Beverages,Health Drinks,,8/15/2015,East,,0.32,667.59,Tamil Nadu
OD2113,Muneer,Snacks,,,9/23/2015,East,746.0,0.1,,
OD2115,,Oil & Masala,Masalas,,,East,,,428.91,Tamil Nadu
OD2116,Vinne,Beverages,Health Drinks,,,East,2231.0,0.32,423.89,Tamil Nadu
OD2118,Ramesh,,Organic Staples,Virudhunagar,,East,1840.0,0.16,588.8,Tamil Nadu
OD2119,,Bakery,Breads & Buns,Tirunelveli,08-09-2016,East,2139.0,0.35,106.95,Tamil Nadu
OD2121,Shah,Oil & Masala,Edible Oil & Ghee,Tirunelveli,11/14/2017,East,1070.0,0.35,181.9,Tamil Nadu
,Amrish,Food Grains,Rice,Viluppuram,12-04-2017,East,1878.0,,131.46,Tamil Nadu
OD2123,Muneer,Snacks,Chocolates,,11-07-2017,East,2021.0,,,Tamil Nadu
OD2124,Arvind,"Eggs, Meat & Fish",Fish,Theni,09-10-2015,East,1263.0,0.3,429.42,
OD2125,Akash,Beverages,Soft Drinks,Cumbum,03-09-2017,East,1176.0,,246.96,
OD2127,Komal,,,Trichy,05-06-2018,East,1816.0,,,
OD2128,,Beverages,Health Drinks,Trichy,,East,752.0,0.23,338.4,Tamil Nadu
OD2129,Arutra,"Eggs, Meat & Fish",Eggs,,,East,2167.0,0.29,736.78,Tamil Nadu
OD2130,,Snacks,Cookies,Tirunelveli,11/27/2017,East,1544.0,0.1,617.6,Tamil Nadu
OD2131,,Food Grains,Dals & Pulses,Virudhunagar,12-04-2017,East,1945.0,0.25,,Tamil Nadu
OD2132,Hussain,Oil & Masala,Masalas,Madurai,,East,951.0,0.11,171.18,Tamil Nadu
OD2133,,Beverages,Health Drinks,Salem,10/13/2018,East,2489.0,,,Tamil Nadu
OD2134,,,Organic Vegetables,,6/21/2015,East,,0.27,234.12,
OD2135,Sudha,Snacks,,Bodi,09-02-2015,East,947.0,0.19,151.52,Tamil Nadu
OD2136,Hafiz,"Eggs, Meat & Fish",Mutton,Ooty,11/27/2017,East,,0.21,692.81,Tamil Nadu
,Akash,Oil & Masala,Edible Oil & Ghee,Coimbatore,,East,1295.0,0.11,220.15,Tamil Nadu
,Surya,Fruits & Veggies,Fresh Fruits,Trichy,,East,2045.0,0.22,920.25,Tamil Nadu
,Muneer,Oil & Masala,,Coimbatore,09-07-2018,East,1146.0,0.2,401.1,Tamil Nadu
OD2141,Arutra,Food Grains,Organic Staples,Tirunelveli,4/23/2018,East,1074.0,,375.9,Tamil Nadu
OD2142,Jackson,Snacks,Cookies,,9/20/2016,East,959.0,0.21,95.9,Tamil Nadu
OD2143,Amy,Beverages,Health Drinks,Bodi,9/20/2015,East,2062.0,,618.6,Tamil Nadu
OD2144,Akash,Fruits & Veggies,Organic Fruits,Tirunelveli,09-12-2018,East,,0.18,,Tamil Nadu
OD2145,Rumaiza,Fruits & Veggies,Fresh Fruits,Salem,12-02-2018,East,,0.27,285.22,Tamil Nadu
OD2146,Rumaiza,Oil & Masala,Spices,Chennai,11/20/2018,East,1052.0,0.33,473.4,Tamil Nadu
,Esther,Snacks,Noodles,Salem,10/14/2015,East,2309.0,,946.69,Tamil Nadu
OD2148,,Beverages,Soft Drinks,Salem,,East,,,680.43,Tamil Nadu
OD2149,,Food Grains,Atta & Flour,,1/15/2018,East,2440.0,,,Tamil Nadu
OD2150,Haseena,Oil & Masala,Spices,Perambalur,9/18/2017,East,,0.16,176.8,Tamil Nadu
,,,Rice,Viluppuram,12/19/2016,East,2443.0,0.35,171.01,
OD2154,Yadav,"Eggs, Meat & Fish",Fish,Virudhunagar,8/19/2017,East,1081.0,0.24,367.54,Tamil Nadu
,Esther,Oil & Masala,Masalas,Kanyakumari,12-07-2016,East,1066.0,0.33,319.8,Tamil Nadu
OD2156,Jonas,,,Chennai,08-09-2016,East,1936.0,0.3,135.52,Tamil Nadu
OD2157,Ridhesh,Beverages,,Perambalur,11-07-2017,East,656.0,0.25,,
OD2159,Verma,Bakery,,Perambalur,02-07-2017,East,1589.0,,301.91,Tamil Nadu
OD2160,Amy,Bakery,Breads & Buns,Chennai,4/23/2017,East,,0.23,414.96,Tamil Nadu
,Yusuf,,Breads & Buns,Cumbum,,East,,0.27,304.02,Tamil Nadu
,Adavan,Oil & Masala,Spices,Kanyakumari,12-10-2018,East,550.0,0.21,,
,,,Fresh Vegetables,Theni,11/21/2018,East,953.0,0.3,324.02,Tamil Nadu
OD2164,Malik,Snacks,Chocolates,Madurai,5/16/2018,East,,0.15,,Tamil Nadu
OD2165,Harish,Beverages,Health Drinks,Tirunelveli,8/25/2018,East,1814.0,0.35,816.3,Tamil Nadu
OD2167,Krithika,Snacks,Cookies,Madurai,,East,1426.0,0.13,399.28,Tamil Nadu
,,Beverages,,Tenkasi,12/19/2016,East,1710.0,0.33,769.5,
OD2170,Mathew,Beverages,Health Drinks,Tirunelveli,,East,,0.12,535.92,Tamil Nadu
OD2171,,"Eggs, Meat & Fish",Mutton,Ramanadhapuram,07-07-2018,East,1459.0,0.1,554.42,
OD2172,Yadav,Food Grains,Dals & Pulses,Tirunelveli,12-01-2018,East,,,100.0,Tamil Nadu
OD2173,Krithika,Oil & Masala,Spices,Krishnagiri,07-07-2018,East,704.0,0.34,,Tamil Nadu
